时间,经度,纬度,传感器类型,RA_1_1,RA_1_2,RA_2_1,RA_2_2,RA_3_1,RA_3_2,RA_4_1,RA_4_2,信号源批号,目标编号
2018042911211384,128.239922,28.30003161,R,3,"9365.549, 9379.485",2,"1.2064, 2.5707, 4.0456",2,"567.807, 1117",1,0,129,12
2018042911240102,128.2324822,28.28148959,R,3,"9363.205, 9543.359",2,"1.1826, 2.5249, 4.1766",2,"551.443, 1130.44",1,0,129,12
2018042911253022,128.2266317,28.27061694,R,3,"9472.733, 9517.03",2,"1.202, 2.5322, 3.9497",2,"559.554, 1078.25",1,0,129,12
2018042911285797,128.2145527,28.24842362,R,3,"9419.998, 9595.622",2,"1.2162, 2.4973, 4.1004",2,"595.769, 1098.11",1,0,129,12
2018042911312522,128.2056464,28.23060615,R,3,"9324.537, 9318.874",2,"1.2145, 2.4739, 4.0357",2,"541.995, 1094.19",1,0,129,12
2018042910315555,128.4041291,28.62967281,R,3,"9170.535, 9547.791",2,"10.142, 20.39, 41.27",2,"1496.74, 1695.25, 1946.27",2,0.89968,139,13
2018042910324727,128.3998108,28.62306603,R,3,"9202.236, 9672.635",2,"10.157, 20.246, 41.718",2,"1472.39, 1698.21, 1951.32",2,0.88376,139,13
2018042910351689,128.3926288,28.60596967,R,3,"9115.248, 9569.119",2,"10.185, 20.328, 40.508",2,"1565.89, 1749.62, 1992.67",2,0.87522,139,13
2018042910355529,128.3906038,28.60168725,R,3,"9031.974, 9298.294",2,"9.8478, 20.58, 41.671",2,"1490.8, 1670.17, 1990.64",2,0.88523,139,13
2018042910370815,128.3849225,28.59426726,R,3,"9225.045, 9421.464",2,"10.55, 20.571, 40.572",2,"1475.79, 1671.21, 2052.38",2,0.87845,139,13
2018042910395604,128.3773597,28.57515372,R,3,"9040.253, 9500.666",2,"10.206, 21.254, 41.995",2,"1470.53, 1691.71, 1972.46",2,0.88981,139,13
2018042910410227,128.3729623,28.56808291,R,3,"9144.181, 9505.967",2,"9.8482, 20.466, 40.783",2,"1486.29, 1687.47, 2060.58",2,0.91611,139,13
2018042910423179,128.3676324,28.55833758,R,3,"9064.477, 9552.283",2,"9.9881, 20.621, 40.441",2,"1536.77, 1682.98, 1965.03",2,0.88509,139,13
2018042910462079,128.3559455,28.53247045,R,3,"9010.611, 9656.489",2,"9.8616, 21.45, 41.222",2,"1503.76, 1746.46, 2041.52",2,0.90432,139,13
2018042910470611,128.3519358,28.52742389,R,3,"9045.589, 9626.915",2,"10.378, 20.277, 39.862",2,"1497.55, 1716.88, 2017.58",2,0.878,139,13
2018042910475093,128.3483159,28.5214331,R,3,"9101.222, 9461.664",2,"10.064, 20.487, 41.815",2,"1409.66, 1777.08, 1909.8",2,0.89132,139,13
2018042910490109,128.3465057,28.51407132,R,3,"9034.953, 9553.557",2,"9.942, 20.045, 41.453",2,"1473.49, 1750.66, 1994.04",2,0.86793,139,13
2018042910501394,128.3425905,28.50604784,R,3,"9135.677, 9420.169",2,"10.242, 20.785, 40.898",2,"1517.84, 1691.21, 1939.02",2,0.87294,139,13
2018042910512193,128.3367535,28.49921495,R,3,"9140.421, 9474.705",2,"10.033, 20.49, 43.579",2,"1568.67, 1741.71, 1965.93",2,0.89315,139,13
2018042910524905,128.3348329,28.48887067,R,3,"9163.826, 9530.358",2,"9.9494, 20.642, 41.536",2,"1538.15, 1747.65, 2033.6",2,0.88027,139,13
2018042910544536,128.3248857,28.47509699,R,3,"9073.693, 9598.77",2,"10.15, 20.36, 40.78",2,"1529.62, 1742.15, 1994.91",2,0.88755,139,13
2018042910554924,128.3216467,28.46933601,R,3,"9082.927, 9496.233",2,"10.163, 20.563, 41.784",2,"1538.73, 1717.25, 2027.91",2,0.89201,139,13
2018042910564170,128.3205368,28.4629578,R,3,"9213.751, 9544.169",2,"10.188, 21.242, 41.618",2,"1499.08, 1741.26, 1950.77",2,0.86863,139,13
2018042910573815,128.313799,28.45644811,R,3,"9172.315, 9606.142",2,"9.9812, 20.952, 39.631",2,"1511.24, 1726.13, 1966.3",2,0.87412,139,13
2018042911000571,128.3066229,28.43971076,R,3,"9176.383, 9623.373",2,"10.633, 20.773, 42.584",2,"1531.17, 1713.08, 1975.1",2,0.90801,139,13
2018042911022584,128.2999934,28.42475912,R,3,"9143.113, 9373.976",2,"10.076, 19.859, 41.815",2,"1467, 1713.04, 1982.98",2,0.88944,139,13
2018042911033035,128.29844,28.41664943,R,3,"9224.452, 9434.003",2,"9.8813, 20.629, 41.01",2,"1464.59, 1665.75, 1953.45",2,0.87857,139,13
2018042911050004,128.2936743,28.40791587,R,3,"9198.921, 9570.406",2,"10.05, 20.151, 41.308",2,"1569.54, 1750.24, 1981.99",2,0.91385,139,13
2018042911053395,128.2888358,28.40311012,R,3,"8915.606, 9586.578",2,"9.9491, 20.456, 41.886",2,"1568.4, 1677.93, 1979.14",2,0.89862,139,13
2018042911065347,128.2845772,28.39386022,R,3,"8898.548, 9334.438",2,"10.273, 21.147, 40.382",2,"1546.02, 1727.15, 1903.4",2,0.86989,139,13
2018042911073879,128.2834244,28.38862965,R,3,"9200.282, 9520.474",2,"10.225, 20.184, 40.952",2,"1493.65, 1674.78, 2044.72",2,0.86511,139,13
2018042911100543,128.2759672,28.37267147,R,3,"8976.026, 9444.831",2,"9.9825, 19.644, 41.569",2,"1511.42, 1724.08, 1968.35",2,0.90452,139,13
2018042911111364,128.2742416,28.36519437,R,3,"8993.329, 9568.774",2,"9.9561, 20.342, 41.578",2,"1536.12, 1716.77, 1992.33",2,0.84296,139,13
2018042911142727,128.2604137,28.3433293,R,3,"9037.316, 9388.412",2,"10.309, 20.323, 39.025",2,"1499.2, 1674.37, 2028.24",2,0.90067,139,13
2018042911164023,128.2535674,28.32830479,R,3,"9085.608, 9558.648",2,"10.173, 19.963, 42.121",2,"1461.66, 1724.72, 1963.43",2,0.92488,139,13
2018042911180454,128.2472043,28.31942577,R,3,"9059.387, 9464.988",2,"9.9528, 20.359, 40.367",2,"1461.1, 1685.04, 1985.08",2,0.8845,139,13
2018042911204728,128.2373152,28.30062995,R,3,"9092.979, 9535.793",2,"10.176, 20.807, 40.523",2,"1437.64, 1676.04, 2029.02",2,0.85872,139,13
2018042911214723,128.2354341,28.29437432,R,3,"9090.729, 9660.897",2,"10.235, 20.543, 40.332",2,"1505.91, 1708.45, 1955.94",2,0.89604,139,13
2018042911231331,128.2307776,28.28451234,R,3,"9123.231, 9414.998",2,"10.29, 20.867, 41.25",2,"1520.62, 1698.11, 2008.87",2,0.88239,139,13
2018042911241415,128.2259503,28.27809123,R,3,"8980.316, 9535.515",2,"10.148, 20.672, 40.809",2,"1516.21, 1658.46, 1964.67",2,0.93144,139,13
2018042911251196,128.2253212,28.27068137,R,3,"9072.043, 9526.521",2,"10.123, 20.065, 41.418",2,"1479.43, 1695.92, 1999.25",2,0.87743,139,13
2018042911262896,128.221316,28.26314907,R,3,"9133.377, 9378.313",2,"9.8712, 20.908, 40.93",2,"1458.46, 1708.51, 1943.42",2,0.89271,139,13
2018042910302483,128.4109783,28.64285439,R,3,"2026.612, 2127.108",2,"15.098, 19.856, 30.049, 41.09",1,"996.934, 1082.88, 1211.57",2,0.79867,146,11
2018042910330053,128.4047083,28.62589497,R,3,"2027.115, 2137.286",2,"15.094, 19.82, 28.778, 40.671",1,"984.352, 1092.92, 1171.18",2,0.75796,146,11
2018042910341020,128.4017366,28.6173021,R,3,"2008.269, 2109.667",2,"15.344, 19.954, 30.432, 40.326",1,"1008.02, 1141.9, 1189.37",2,0.81256,146,11
2018042910345731,128.3962545,28.61204155,R,3,"2024.59, 2083.272",2,"15.359, 19.267, 30.253, 40.816",1,"1015.59, 1123.08, 1217.72",2,0.77082,146,11
2018042910360567,128.3932438,28.60395587,R,3,"2008.098, 2121.23",2,"15.46, 20.308, 29.041, 39.079",1,"982.175, 1087.57, 1208.63",2,0.80997,146,11
2018042910373539,128.3863422,28.59401817,R,3,"2004.437, 2086.858",2,"15.658, 20.077, 29.659, 39.57",1,"999.694, 1079.17, 1251.92",2,0.77791,146,11
2018042910385824,128.38113,28.58549497,R,3,"1999.049, 2101.312",2,"15.167, 19.214, 29.871, 40.414",1,"998.271, 1099.86, 1190.41",2,0.77117,146,11
2018042910394247,128.3823322,28.5803931,R,3,"2022.889, 2106.359",2,"15.44, 20.019, 30.761, 39.702",1,"1031.05, 1120.84, 1168.57",2,0.76808,146,11
2018042910401288,128.3800695,28.57735338,R,3,"2016.121, 2096.109",2,"15.16, 20.263, 29.708, 39.277",1,"1039.54, 1116.36, 1178.42",2,0.78623,146,11
2018042910430393,128.3694158,28.55767451,R,3,"2005.778, 2106.286",2,"15.047, 19.568, 30.014, 39.292",1,"1010.18, 1111.29, 1223.34",2,0.76554,146,11
2018042910443127,128.3638674,28.54830848,R,3,"2005.822, 2097.976",2,"15.589, 20.683, 29.67, 40.741",1,"977.547, 1131.4, 1225.06",2,0.77359,146,11
2018042910453558,128.3593031,28.54121833,R,3,"2023.414, 2101.547",2,"15.381, 19.999, 29.654, 40.465",1,"1013.19, 1122.64, 1184.5",2,0.76654,146,11
2018042910460843,128.3583709,28.53804433,R,3,"1997.33, 2130.291",2,"15.124, 19.982, 29.739, 39.19",1,"1014.22, 1114.03, 1214.44",2,0.77225,146,11
2018042910464646,128.3589438,28.53294739,R,3,"2006.765, 2126.612",2,"15.514, 19.317, 29.888, 39.605",1,"1055.39, 1134.12, 1211.56",2,0.76353,146,11
2018042910473902,128.3536862,28.52702222,R,3,"2024.211, 2053.776",2,"14.858, 19.776, 29.599, 40.596",1,"997.078, 1097.56, 1199.9",2,0.80181,146,11
2018042910484013,128.351333,28.52030689,R,3,"2048.77, 2126.049",2,"15.525, 19.984, 31.175, 41.826",1,"1030.43, 1138.13, 1184.92",2,0.7726,146,11
2018042910500214,128.3460941,28.51111591,R,3,"2012.843, 2098.627",2,"15.091, 20.357, 30.606, 39.963",1,"993.528, 1099.38, 1174.06",2,0.7722,146,11
2018042910520911,128.337063,28.49680636,R,3,"2020.277, 2115.186",2,"14.875, 19.824, 29.467, 40.051",1,"967.795, 1054.85, 1202.4",2,0.76301,146,11
2018042910533409,128.3317883,28.48814247,R,3,"2016.331, 2147.484",2,"15.352, 20.045, 31.307, 39.938",1,"983.789, 1120.55, 1202.18",2,0.79366,146,11
2018042910541126,128.3333741,28.48372987,R,3,"2005.869, 2111.865",2,"15.328, 20.118, 29.362, 40.662",1,"980.322, 1084.65, 1199.1",2,0.77343,146,11
2018042910570840,128.3223224,28.46315887,R,3,"2023.475, 2095.456",2,"15.182, 20.009, 29.582, 41.087",1,"1011.51, 1084.33, 1206.49",2,0.73014,146,11
2018042910582151,128.3217006,28.45554396,R,3,"2023.358, 2069.607",2,"15.271, 19.934, 29.187, 40.946",1,"1008.47, 1132.41, 1161.37",2,0.77954,146,11
2018042910592867,128.3139368,28.44819651,R,3,"2034.824, 2058.359",2,"15.381, 20.391, 29.92, 41.021",1,"1006.24, 1132.43, 1223.52",2,0.78428,146,11
2018042911001607,128.3123443,28.44199012,R,3,"2018.538, 2123.246",2,"15.504, 20.098, 29.943, 41.561",1,"1031.57, 1128.31, 1223.95",2,0.76179,146,11
2018042911005032,128.3097498,28.43809967,R,3,"2019.104, 2081.92",2,"15.073, 20.34, 29.962, 41.582",1,"995.384, 1098.48, 1181.63",2,0.80486,146,11
2018042911012710,128.3066292,28.43428649,R,3,"1995.37, 2067.366",2,"15.501, 20.557, 30.597, 40.087",1,"986.363, 1100.99, 1175.22",2,0.78041,146,11
2018042911022935,128.3029114,28.42755834,R,3,"2011.397, 2080.427",2,"15.234, 19.382, 29.472, 40.328",1,"1003.06, 1084.09, 1256.19",2,0.79393,146,11
2018042911034404,128.2984637,28.4191508,R,3,"2016.056, 2134.804",2,"15.107, 20.118, 29.375, 40.938",1,"1012.92, 1091.48, 1235.86",2,0.77567,146,11
2018042911044909,128.2974862,28.41177741,R,3,"2035.131, 2115.469",2,"15.525, 20.523, 30.658, 39.416",1,"970.926, 1125.32, 1221.93",2,0.79337,146,11
2018042911054435,128.2922984,28.40572312,R,3,"2009.164, 2084.2",2,"15.06, 20.052, 29.586, 40.054",1,"1008.45, 1087.43, 1204.14",2,0.78437,146,11
2018042911065217,128.2879417,28.39764843,R,3,"2049.939, 2098.482",2,"15.4, 19.851, 28.853, 39.689",1,"1011.49, 1106.04, 1191.71",2,0.80059,146,11
2018042911082148,128.2839825,28.38767889,R,3,"2010.573, 2105.36",2,"14.981, 20.502, 30.102, 40.461",1,"1018.3, 1097.88, 1146.08",2,0.75199,146,11
2018042911085250,128.2815628,28.38471742,R,3,"2001.232, 2142.576",2,"15.387, 20.263, 29.739, 40.08",1,"981.805, 1158.41, 1218.07",2,0.78918,146,11
2018042911133296,128.266562,28.3530955,R,3,"2018.334, 2103.851",2,"14.774, 20.27, 30.496, 41.361",1,"1014.3, 1084.66, 1208.2",2,0.82241,146,11
2018042911150049,128.2593213,28.34322093,R,3,"1990.346, 2083.991",2,"15.304, 19.889, 30.063, 40.331",1,"1016.59, 1102.82, 1217.59",2,0.79149,146,11
2018042911171694,128.2525375,28.32739726,R,3,"1991.055, 2069.104",2,"14.851, 20.143, 30.474, 40.165",1,"1008.33, 1118.63, 1242",2,0.76088,146,11
2018042911184073,128.2495005,28.31884241,R,3,"2040.408, 2122.023",2,"14.927, 20.83, 28.97, 41.617",1,"984.477, 1106.27, 1183.4",2,0.79901,146,11
2018042911194042,128.2450483,28.31222698,R,3,"2006.893, 2084.028",2,"15.77, 19.633, 29.73, 39.776",1,"994.26, 1085.58, 1221.14",2,0.77363,146,11
2018042911204911,128.2413535,28.30379755,R,3,"1984.429, 2083.453",2,"14.651, 19.683, 29.421, 40.306",1,"978.234, 1068.67, 1169.5",2,0.8,146,11
2018042911221488,128.2398544,28.29469512,R,3,"2009.815, 2119.289",2,"15.26, 19.32, 28.81, 39.854",1,"1007.9, 1064.88, 1190.87",2,0.75994,146,11
2018042911253602,128.2278034,28.27225629,R,3,"2008.656, 2079.316",2,"15.003, 19.857, 30.501, 40.862",1,"980.851, 1102.6, 1166.01",2,0.79619,146,11
2018042911265606,128.2213,28.26365063,R,3,"2042.278, 2121.761",2,"15.124, 19.885, 29.169, 40.319",1,"1014.75, 1078.79, 1231.58",2,0.77239,146,11
2018042911273787,128.2176527,28.25832126,R,3,"2041.205, 2095.563",2,"14.703, 19.961, 30.573, 40.172",1,"984.15, 1124.29, 1230.72",2,0.78864,146,11
2018042911281929,128.2156785,28.25372537,R,3,"2022.281, 2130.9",2,"14.903, 20.173, 28.755, 41.931",1,"972.707, 1092.4, 1206.59",2,0.7972,146,11
2018042911290470,128.2173109,28.24856693,R,3,"2017.348, 2103.646",2,"15.111, 19.968, 30.289, 41.716",1,"1027.3, 1111.87, 1188.5",2,0.76549,146,11
2018042911300667,128.2107109,28.24123515,R,3,"2016.528, 2120.502",2,"15.23, 19.614, 29.608, 41.345",1,"1038.85, 1100.26, 1222.15",2,0.79001,146,11
2018042910335363,128.4006853,28.61684461,R,3,"9144.157, 9552.647",2,"10.245, 20.666, 41.112",2,"1486.89, 1717.21",2,0.84863,158,11
2018042910345053,128.3956439,28.60967354,R,3,"9058.649, 9558.616",2,"10.515, 20.062, 41.488",2,"1463.95, 1681.63",2,0.87917,158,11
2018042910353012,128.3931574,28.60608437,R,3,"9064.665, 9323.424",2,"10.142, 20.89, 40.776",2,"1494.53, 1736.29",2,0.88209,158,11
2018042910385668,128.3811841,28.58242033,R,3,"8971.123, 9400.949",2,"10.08, 20.199, 41.855",2,"1493.71, 1673.54",2,0.88316,158,11
2018042910393545,128.3806466,28.57852007,R,3,"9212.556, 9479.15",2,"10.179, 19.99, 41.113",2,"1485.82, 1655.71",2,0.89677,158,11
2018042910400923,128.380843,28.57453404,R,3,"8945.768, 9435.36",2,"10.133, 20.526, 40.384",2,"1510.28, 1695.64",2,0.91034,158,11
2018042910423638,128.3661017,28.55796881,R,3,"9070.352, 9620.181",2,"10.641, 20.071, 42.056",2,"1498.92, 1663.32",2,0.86864,158,11
2018042910433334,128.3638279,28.55249548,R,3,"9041.414, 9523.239",2,"9.8875, 21.356, 40.599",2,"1505.31, 1702.29",2,0.8923,158,11
2018042910454747,128.3617922,28.53671455,R,3,"9258.491, 9402.267",2,"10.366, 20.607, 41.111",2,"1536.35, 1686.82",2,0.8913,158,11
2018042910485322,128.3484346,28.51613039,R,3,"9071.955, 9565.831",2,"10.067, 21.302, 40.777",2,"1477.24, 1655.26",2,0.86357,158,11
2018042910492558,128.34771,28.51253424,R,3,"9008.546, 9537.738",2,"10.161, 21.273, 40.071",2,"1499.58, 1709.62",2,0.89106,158,11
2018042910500215,128.3477183,28.50770555,R,3,"9181.945, 9500.907",2,"10.182, 20.593, 40.937",2,"1471.59, 1735.11",2,0.86068,158,11
2018042910510292,128.3448752,28.50219214,R,3,"9148.056, 9419.374",2,"10.036, 20.311, 39.889",2,"1510.17, 1681.71",2,0.89211,158,11
2018042910514290,128.3401439,28.49706529,R,3,"9304.931, 9355.1",2,"10.396, 20.886, 40.719",2,"1544.54, 1706.45",2,0.88767,158,11
2018042910521303,128.3395031,28.49416399,R,3,"9228.939, 9640.487",2,"9.937, 20.46, 41.46",2,"1462.79, 1691.46",2,0.91344,158,11
2018042910530977,128.3355274,28.4875486,R,3,"8947.938, 9635.944",2,"10.127, 20.594, 41.57",2,"1503.1, 1664.23",2,0.89353,158,11
2018042910573653,128.3210218,28.45811616,R,3,"9029.118, 9378.319",2,"9.9515, 20.055, 43.534",2,"1516.01, 1673.19",2,0.88798,158,11
2018042910581825,128.3172887,28.45251593,R,3,"9135.198, 9527.236",2,"10.423, 21.07, 39.43",2,"1456.35, 1658.95",2,0.91667,158,11
2018042910592585,128.3115889,28.44447648,R,3,"9107.214, 9465.327",2,"10.379, 20.082, 40.261",2,"1537.89, 1681.98",2,0.91809,158,11
2018042911010769,128.3093165,28.43367218,R,3,"9134.885, 9631.837",2,"9.9977, 20.749, 39.713",2,"1524.09, 1704.95",2,0.9162,158,11
2018042911020391,128.3062429,28.42732137,R,3,"9118.004, 9497.789",2,"10.249, 20.648, 39.744",2,"1530.74, 1705.52",2,0.89597,158,11
2018042911041035,128.2974387,28.41287941,R,3,"8977.188, 9380.276",2,"10.099, 20.562, 41.786",2,"1514.17, 1646.56",2,0.8818,158,11
2018042911053033,128.2926794,28.40509611,R,3,"9176.423, 9536.396",2,"10.26, 20.541, 42.264",2,"1494.82, 1690.92",2,0.90079,158,11
2018042911100042,128.2760238,28.37477588,R,3,"9135.418, 9560.429",2,"10.174, 20.204, 41.799",2,"1514.3, 1628.23",2,0.90285,158,11
2018042911104658,128.2749597,28.36954396,R,3,"9087.09, 9461.912",2,"10.45, 20.334, 42.105",2,"1523.19, 1701.79",2,0.87189,158,11
2018042911114031,128.2718382,28.36223594,R,3,"8991.037, 9463.978",2,"10.045, 20.364, 41.644",2,"1587.79, 1719.86",2,0.88959,158,11
2018042911130635,128.2673796,28.35263377,R,3,"9172.952, 9396.849",2,"10.037, 20.588, 41.4",2,"1455.83, 1729.46",2,0.87171,158,11
2018042911152869,128.2627295,28.33834263,R,3,"9142.763, 9616.394",2,"10.144, 19.919, 41.399",2,"1517.78, 1662.9",2,0.87616,158,11
2018042911165020,128.2560075,28.32848513,R,3,"9062.806, 9342.754",2,"9.9177, 20.75, 41.344",2,"1524.49, 1693.69",2,0.90359,158,11
2018042911175133,128.2513233,28.32186193,R,3,"9152.251, 9558.385",2,"10.178, 20.428, 42.872",2,"1491.7, 1722.45",2,0.90923,158,11
2018042911184969,128.2492059,28.31489575,R,3,"9121.028, 9549.722",2,"10.413, 21.223, 39.8",2,"1497.11, 1724.42",2,0.89382,158,11
2018042911201110,128.2446313,28.30511631,R,3,"9046.245, 9591.316",2,"10.514, 20.314, 41.827",2,"1497.14, 1637.15",2,0.86715,158,11
2018042911210018,128.2433235,28.30044155,R,3,"9041.256, 9342.636",2,"10.601, 21.111, 42.034",2,"1490, 1673.6",2,0.88514,158,11
2018042911224296,128.2370534,28.28883835,R,3,"9098.008, 9395.928",2,"10.265, 20.732, 39.346",2,"1536.34, 1690.11",2,0.91206,158,11
2018042911243354,128.2310521,28.27791749,R,3,"9056.938, 9544.369",2,"10.156, 20.939, 40.606",2,"1493.39, 1741.47",2,0.8909,158,11
2018042911255611,128.2250331,28.2667792,R,3,"9106.261, 9416.369",2,"10.472, 20.188, 40.382",2,"1537.88, 1689.78",2,0.88114,158,11
2018042911290846,128.2145602,28.24563491,R,3,"9104.153, 9567.359",2,"10.064, 20.429, 41.986",2,"1480.62, 1687.64",2,0.92217,158,11
2018042910295147,128.4221195,28.63682339,R,3,"1359.469, 1445.794",2,"18.405, 32.805, 57.56, 94.681",2,"789.323, 916.47, 1159.02",2,0.15632,178,13
2018042910325731,128.4099984,28.61635603,R,3,"1329.881, 1452.735",2,"19.102, 31.742, 57.93, 100.7",2,"793.234, 915.188, 1164.55",2,0.15881,178,13
2018042910333570,128.4052973,28.6128053,R,3,"1352.603, 1453.404",2,"18.937, 31.86, 57.426, 100.2",2,"766.012, 898.735, 1243.62",2,0.15325,178,13
2018042910342624,128.4044889,28.60619966,R,3,"1350.671, 1448.322",2,"18.827, 32.669, 57.724, 99.43",2,"786.239, 910.094, 1203.93",2,0.15547,178,13
2018042910355594,128.3973291,28.5963517,R,3,"1364.211, 1465.008",2,"18.673, 31.736, 55.421, 97.58",2,"789.605, 967.547, 1188.58",2,0.15927,178,13
2018042910383124,128.389881,28.57869885,R,3,"1347.309, 1477.499",2,"18.253, 32.56, 55.706, 99.931",2,"791.665, 917.103, 1198.25",2,0.15787,178,13
2018042910404376,128.3868616,28.56472954,R,3,"1338.173, 1447.104",2,"18.546, 30.832, 55.363, 98.282",2,"813.345, 945.004, 1225.36",2,0.15711,178,13
2018042910413587,128.3803758,28.55825811,R,3,"1355.205, 1454.576",2,"18.877, 32.824, 56.978, 99.48",2,"814.929, 925.005, 1260.92",2,0.15327,178,13
2018042910422688,128.3756437,28.55301013,R,3,"1347.78, 1465.855",2,"18.805, 31.363, 57.188, 96.795",2,"793.808, 923.544, 1180.15",2,0.15707,178,13
2018042910425785,128.3756345,28.54878286,R,3,"1336.53, 1416.515",2,"18.916, 32.011, 56.253, 100.9",2,"770.798, 899.02, 1219.57",2,0.15583,178,13
2018042910453588,128.3655629,28.53047212,R,3,"1352.005, 1434.181",2,"18.31, 33.565, 54.251, 99.87",2,"761.908, 917.829, 1222.01",2,0.15677,178,13
2018042910473831,128.3582262,28.51755642,R,3,"1356.781, 1457.707",2,"18.715, 32.989, 58.52, 97.864",2,"755.931, 910.519, 1177.59",2,0.15365,178,13
2018042910484430,128.3546363,28.51078056,R,3,"1362.739, 1463.383",2,"19.083, 32.301, 55.651, 97.638",2,"801.817, 913.762, 1191.49",2,0.15885,178,13
2018042910525153,128.3421319,28.48288585,R,3,"1361.656, 1442.914",2,"18.525, 31.791, 56.003, 96.727",2,"757.797, 935.076, 1234.09",2,0.15991,178,13
2018042910570134,128.3289653,28.45444958,R,3,"1358.092, 1477.353",2,"18.787, 32.412, 56.624, 98.363",2,"773.014, 890.716, 1219.94",2,0.15709,178,13
2018042911001538,128.3169458,28.43283793,R,3,"1342.064, 1449.979",2,"18.072, 31.92, 57.829, 101.41",2,"760.442, 902.673, 1175.58",2,0.15462,178,13
2018042911033397,128.3041824,28.41015645,R,3,"1334.665, 1461.761",2,"18.299, 32.265, 56.776, 100.69",2,"761.831, 947.696, 1220.09",2,0.15367,178,13
2018042911045010,128.3006142,28.40244358,R,3,"1339.19, 1441.2",2,"17.991, 33.49, 57.015, 102.85",2,"777.915, 911.97, 1184.02",2,0.15446,178,13
2018042911055067,128.3005523,28.3949138,R,3,"1350.435, 1422.666",2,"18.842, 33.076, 57.486, 101.99",2,"760.18, 937.604, 1198.88",2,0.15859,178,13
2018042911064825,128.2941094,28.38903989,R,3,"1357.511, 1460.931",2,"18.504, 31.991, 59.068, 98.113",2,"791.825, 919.64, 1182.17",2,0.15296,178,13
2018042911072724,128.2921928,28.38395257,R,3,"1337.001, 1449.521",2,"18.505, 33.451, 56.055, 103.48",2,"770.384, 938.411, 1167.15",2,0.15674,178,13
2018042911084447,128.290102,28.37591204,R,3,"1355.514, 1446.296",2,"18.704, 31.757, 57.064, 96.978",2,"757.095, 912.485, 1161.46",2,0.14951,178,13
2018042911113724,128.2769808,28.35731957,R,3,"1360.773, 1440.476",2,"18.663, 32.178, 56.133, 100.12",2,"758.153, 914.312, 1249.67",2,0.15529,178,13
2018042911134142,128.2726903,28.34269263,R,3,"1361.501, 1484.734",2,"18.594, 32.297, 57.175, 96.328",2,"773.286, 901.396, 1244.77",2,0.16489,178,13
2018042911141994,128.2690185,28.33852725,R,3,"1351.021, 1445.172",2,"18.323, 32.377, 56.086, 103.76",2,"790.99, 942.128, 1237.43",2,0.16076,178,13
2018042911152837,128.2647967,28.33051988,R,3,"1345.887, 1444.24",2,"18.504, 32.087, 55.47, 98.134",2,"788.158, 939.289, 1184.34",2,0.1593,178,13
2018042911184384,128.2560473,28.30816849,R,3,"1351.96, 1454.508",2,"17.909, 32.965, 57.204, 99.239",2,"777.888, 907.86, 1185.82",2,0.15831,178,13
2018042911195217,128.251129,28.30177721,R,3,"1344.671, 1459.538",2,"18.574, 33.358, 55.379, 99.307",2,"778.754, 943.651, 1193.15",2,0.15405,178,13
2018042911203638,128.2488881,28.29692977,R,3,"1347.164, 1458.996",2,"18.394, 32.515, 56.495, 98.936",2,"787.652, 899.357, 1209.79",2,0.15469,178,13
2018042911220447,128.2439425,28.28651464,R,3,"1353.439, 1450.008",2,"18.744, 32.676, 58.287, 96.385",2,"806.78, 908.139, 1219.11",2,0.15736,178,13
2018042911244926,128.2345373,28.26807794,R,3,"1353.622, 1473.189",2,"18.841, 32.737, 57.041, 102.53",2,"782.752, 960.811, 1186.33",2,0.15052,178,13
